username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
GuardianTrustFX;2016-06-18 14:21;0;0;"How To Trade # Forex - Trapped Traders® Daily Analysis - Selling # GBPCHF https://youtu.be/fPrsS04WI00  via @ YouTube # Brexit # MT4";;@;# # # #;"744142950767140864";https://twitter.com/GuardianTrustFX/status/744142950767140864
dirktherabbit;2016-06-18 09:41;1;1;"Interesting historical perspective from @ simon_schama in today’s FT on # refugees # BREXIT https://next.ft.com/content/7c7f2dbe-3474-11e6-bda0-04585c31b153 …pic.twitter.com/3tkKiWWguB";;@;# #;"744072416230510592";https://twitter.com/dirktherabbit/status/744072416230510592
JeniJustice;2016-06-17 23:39;1;1;"Let us leave or let us remain? vote in!!!! # brexit # votein # eu # remain… https://www.instagram.com/p/BGxV-4bqkHc/";;;# # # #;"743921032101240832";https://twitter.com/JeniJustice/status/743921032101240832
amishpatel;2016-06-17 23:23;0;0;"Boris and the Donald # brexit # decision2016 @London, United Kingdom https://www.instagram.com/p/BGxUKJCG_HAAOixyYBAjzuNENidHgvWOPeT_hg0/ …";;@London;# #;"743917026498908161";https://twitter.com/amishpatel/status/743917026498908161
Ma_Butcher;2016-06-17 21:18;0;1;"Guess we are IN # brexit # damianhirst # stamfordhill @Stamford Hill railway station https://www.instagram.com/p/BGxF1TwPGzk/";;@Stamford;# # #;"743885517956194304";https://twitter.com/Ma_Butcher/status/743885517956194304
emilyluxy;2016-06-17 20:54;0;2;"Please no. # in # remain # brexit # vote @Brick Lane Market https://www.instagram.com/p/BGxDH9XNNwO/";;@Brick;# # # #;"743879566872043520";https://twitter.com/emilyluxy/status/743879566872043520
Milenskaya;2016-06-17 18:50;0;1;"You can feel and hear the Discussion about # brexit here in London. I was told people in the City… https://www.instagram.com/p/BGw04m5tLtk/";;;#;"743848249442852864";https://twitter.com/Milenskaya/status/743848249442852864
LNACurrie;2016-06-17 11:56;12;8;"Switzerland outside EU can borrow at negative rates for 30 years. So much for rate rise in # Brexit pic.twitter.com/pQnSOrYeSX # VoteLeave";;;# #;"743744014122258437";https://twitter.com/LNACurrie/status/743744014122258437
JezzaBrown69;2016-06-17 02:49;0;0;"# brexit # nobrexit # fucktrump2016 # fucktrumpsupporters # fucktrump # fucktrumptho # fucktrump2k16… https://www.instagram.com/p/BGvG4pCDuiF/";;;# # # # # # #;"743606358008815620";https://twitter.com/JezzaBrown69/status/743606358008815620
anthonybaileyEU;2016-06-17 02:15;0;1;"Launching a report # Brexit The # Irish # dimension published by # britishinfluence and… https://www.instagram.com/p/BGvDCKnk10o/";;;# # # #;"743597894939246593";https://twitter.com/anthonybaileyEU/status/743597894939246593
dirktherabbit;2016-06-16 23:31;2;3;"your assumption is leave is handicapped yet @ TheScepticIsle‘s Group campaigns for # brexit & doesn’t fan fear of foreigners";;@;#;"743556518591733760";https://twitter.com/dirktherabbit/status/743556518591733760
spriha;2016-06-16 22:46;1;0;"# British flags at # oxfordcircus. Nationalism at its peak with # Brexit around the corner.… https://www.instagram.com/p/BGurEF7rOwi/";;;# # #;"743545185011802112";https://twitter.com/spriha/status/743545185011802112
verweisung;2016-06-16 22:22;0;2;"Gotta love my neighbourhood. # harringay # brexit # remain @Harringay Green Lanes railway station https://www.instagram.com/p/BGuoZzrDL4t/";;@Harringay;# # #;"743539326936571904";https://twitter.com/verweisung/status/743539326936571904
techUKdepCEO;2016-06-16 19:51;1;0;"Is UK tech about to pack its bags? Would # brexit kill the UK's fantastic tech ecosystem? # Eutech";;;# #;"743501318455701505";https://twitter.com/techUKdepCEO/status/743501318455701505
EricJohnBrunner;2016-06-16 19:35;0;1;"@ melb4886 # Brexit Tragedy begins. Jo Cox the first one. I fear for the future.";;@;#;"743497149510475776";https://twitter.com/EricJohnBrunner/status/743497149510475776
techUKdepCEO;2016-06-16 19:34;0;4;"Debating # eutech & # brexit with huge sadness in our hearts @ JdR_Techpic.twitter.com/niCZJWcSNO";;@;# #;"743496931557638144";https://twitter.com/techUKdepCEO/status/743496931557638144
EricJohnBrunner;2016-06-16 19:29;0;0;"@ martinmckee # Brexit Jo Cox martyred for European unity.";;@;#;"743495683076988928";https://twitter.com/EricJohnBrunner/status/743495683076988928
attikac;2016-06-16 19:06;2;8;"Just another day at the office... @ HouseofCommons # parliament # cloudy # work # london # travel # brexit # eureferendumpic.twitter.com/2SMqoPOmY5 – bei House Of Commons";;@;# # # # # # #;"743489925421608960";https://twitter.com/attikac/status/743489925421608960
andrewgerrard;2016-06-16 19:01;0;2;"# London # Tech # Talent & the # EU # Brexit debate # EUtech # TLA (at @ Bloomberg in City of London, Greater London)https://www.swarmapp.com/c/2RA1k0wubpL";;@;# # # # # # #;"743488632351260673";https://twitter.com/andrewgerrard/status/743488632351260673
actionjulez;2016-06-16 18:38;0;0;"Keep it - have you forgotten how we got here in the first place # vote to stay # brexit # united… https://www.instagram.com/p/BGuOujHQ4y8/";;;# # #;"743482869733957632";https://twitter.com/actionjulez/status/743482869733957632
KulpaBart;2016-06-16 16:45;0;0;". @ JeremyClarkson: "... James and I only agree on three things, which is ... and Britain staying in.” # Brexit # EUref # StrongerIn # Topgear";;@;# # # #;"743454496609665024";https://twitter.com/KulpaBart/status/743454496609665024
rachaelhmooney;2016-06-16 16:11;0;0;"# streetart # london # brexit # remain # churchill # england @Soho https://www.instagram.com/p/BGt95BdghwF/";;@Soho;# # # # # #;"743445849041080320";https://twitter.com/rachaelhmooney/status/743445849041080320
nicola291;2016-06-16 12:21;0;0;"# brexit # thegreatescape nigelfarage @The Houses of Parliament https://www.instagram.com/p/BGtjjGjSPgn/";;@The;# #;"743387920438951936";https://twitter.com/nicola291/status/743387920438951936
GSMAlumni;2016-06-16 12:01;0;1;"Eu referendum happening today in greenford at 1120am Mp Stephen Pound debates # Brexit # GSMHorizonAward # gsmcareerspic.twitter.com/t7gOvgdhZm";;;# # #;"743383001581649920";https://twitter.com/GSMAlumni/status/743383001581649920
JoannieCo;2016-06-16 11:43;0;1;"# SaveTheRomainianChildren # VoteLeave Stop greedy parents leaving them alone. its not right! # Brexit # SOS # VictoriaLive # No2EU";;;# # # # # #;"743378432340410368";https://twitter.com/JoannieCo/status/743378432340410368
JoannieCo;2016-06-16 11:30;0;0;"# LeaveEuropeJointheROTW # Brexit! # VoteLeave For the sake of our sanity! For the sake of our country!";;;# # #;"743375090100887552";https://twitter.com/JoannieCo/status/743375090100887552
JoannieCo;2016-06-16 11:11;0;0;"my friend was offered over £1200 per month when came over. But working now # Brexit. # VoteLeave";;;# #;"743370310297264128";https://twitter.com/JoannieCo/status/743370310297264128
yates_rob;2016-06-16 10:45;0;0;"Does anybody attending @ ChathamHouse # LondonConference seriously think that Britain should # Brexit ?";;@;# #;"743363877757325312";https://twitter.com/yates_rob/status/743363877757325312
rock2shark;2016-06-16 10:27;1;0;"Dismantling of British industry and economy by the European Union: https://docs.google.com/document/d/1xBYkMhCIFtV5HB3hmfphyZfl85Do_blTIvOK-oUNeSM/mobilebasic?pli=1 … @ UKLabour @ Conservatives @ LibDems @ UKIP # Brexit";;@ @ @ @;#;"743359375520243712";https://twitter.com/rock2shark/status/743359375520243712
NicoleLoveLloyd;2016-06-16 00:05;0;0;"# brexit # in # makehistory # vote @Teddington Middlesex England https://www.instagram.com/p/BGsPZIHF-f3/";;@Teddington;# # # #;"743202853037215745";https://twitter.com/NicoleLoveLloyd/status/743202853037215745
warrenista;2016-06-15 23:51;0;1;"# PowerMonkeys @ Channel4 is the best programme on TV right now, better than 'real' politics - VERY FUNNY # Brexit # Trump HOT @ benwillbond – bei Anchor Tap";;@ @;# # #;"743199237349965824";https://twitter.com/warrenista/status/743199237349965824
rock2shark;2016-06-15 20:35;0;0;"# BBCqtEUSpecial Michael Gove's reply to economical Qu referring to Osbourne's trashing of UK economy in event of # Brexit vote despicable.";;;# #;"743149922338414592";https://twitter.com/rock2shark/status/743149922338414592
GonzaloHerrero;2016-06-15 20:11;0;2;"Vote to remain in Europe. I'm in # brexit # voteremain # breastxit @London, United Kingdom https://www.instagram.com/p/BGr0h6Rswmg/";;@London;# # #;"743143785899536385";https://twitter.com/GonzaloHerrero/status/743143785899536385
Faisal_Yaqoob_;2016-06-15 18:32;0;0;"Which # universities would lose out from # Brexit? https://www.timeshighereducation.com/news/which-universities-would-lose-out-from-brexit …";;;# #;"743119060070739968";https://twitter.com/Faisal_Yaqoob_/status/743119060070739968
kalavros;2016-06-15 16:07;0;0;"European Tech legend Niklas Zennstrom (Skype, Kazaa, Atomico) argues against a # Brexit. Around… https://www.instagram.com/p/BGrYp5BgMY6/";;;#;"743082483990835204";https://twitter.com/kalavros/status/743082483990835204
mrjamiemillar;2016-06-15 15:41;0;0;"# brexit # stay # remain # grafitti # streetart @Regent's Canal https://www.instagram.com/p/BGrVrOxuZmm/";;@Regent;# # # # #;"743075936107515904";https://twitter.com/mrjamiemillar/status/743075936107515904
TomFarrellyTalk;2016-06-15 14:00;0;0;"STILL talking # brexit with simonwilhelminaldn and livvybruchezsmith - our thoughts can be summed… https://www.instagram.com/p/BGrKEpHPrsA/";;;#;"743050423376973824";https://twitter.com/TomFarrellyTalk/status/743050423376973824
MervDM;2016-06-15 13:25;0;0;"Interesting piece of # art - # guardian front page from 1980 - # Brexit # Labour! @Arts Club, Mayfair https://www.instagram.com/p/BGrGFG0jcJE/";;@Arts;# # # #;"743041640927879168";https://twitter.com/MervDM/status/743041640927879168
andrewjbullock;2016-06-15 13:00;0;0;"# brexit # boats ( # weird) @Daily Express https://www.instagram.com/p/BGrDON9tENC/";;@Daily;# # #;"743035357785006080";https://twitter.com/andrewjbullock/status/743035357785006080
GuardianTrustFX;2016-06-15 12:41;0;2;"RT @ EnergyCyprus @ tradersdna: @ FXPRIMUS adds UK and US oil, spot oil http://www.energynewscyprus.com/fxprimus-adds-uk-and-us-oil-spot-oil-to-offering/ … pic.twitter.com/hAN19QT4xn # forex # Brexit";;@ @ @;# #;"743030722781425664";https://twitter.com/GuardianTrustFX/status/743030722781425664
Karyyeung;2016-06-15 11:36;0;0;"# Brexit campaigners on the # RiverThames protesting # InOrOut # London # protest # referendum # uk… https://www.instagram.com/p/BGq5nfyNzxA/";;;# # # # # # #;"743014234292912128";https://twitter.com/Karyyeung/status/743014234292912128
iredalecomms;2016-06-15 10:39;1;0;"# Brexit # gold rush to generate £10m in a single day for online # bullion dealer bullionbypost… https://www.instagram.com/p/BGqzF9FNvJj/";;;# # #;"742999891299930112";https://twitter.com/iredalecomms/status/742999891299930112
NoraMulready;2016-06-15 09:26;8;4;"!Public Meeting! EU and impact of # brexit on # Ireland and Irish people in UK. 1pm, Thurs, at London Irish Centre, Camden Square, NW19XB.";;;# #;"742981536480415744";https://twitter.com/NoraMulready/status/742981536480415744
BernardFassone;2016-06-15 09:05;0;0;"Putting up dodgy & # dangerousfences # brexit 8 days to go 2 # eureferendum2016 # voteremain my… https://www.instagram.com/p/BGqoS8EqMKz/";;;# # # #;"742976213610864642";https://twitter.com/BernardFassone/status/742976213610864642
Here_comes_Abs;2016-06-15 09:00;1;1;"Absolutely fed up with all the bullsh*t from both sides on # Brexit but this made me smile today. Just be over! pic.twitter.com/FYiTn1LJTk";;;#;"742975089491226624";https://twitter.com/Here_comes_Abs/status/742975089491226624
dirktherabbit;2016-06-14 22:01;0;0;"but isn’t it possible that post the # BREXIT experience other EU states may look at updating (not ending) FOM? @ bbclaurak";;@;#;"742809253489053696";https://twitter.com/dirktherabbit/status/742809253489053696
Mrjoewade;2016-06-14 21:43;0;0;"Apart from anything # Boris and # Gove would be in charge. # brexit # remain @The Oval https://www.instagram.com/p/BGpaVafAlq9/";;@The;# # # #;"742804703189295105";https://twitter.com/Mrjoewade/status/742804703189295105
JamieLeMercier;2016-06-14 21:26;0;1;"# brexit # UK # EU # politics # vote # together # europe @London, United Kingdom https://www.instagram.com/p/BGpYU04iYUv/";;@London;# # # # # # #;"742800285781925888";https://twitter.com/JamieLeMercier/status/742800285781925888
orangecampervan;2016-06-14 19:25;2;2;"Def worth a read. A warning about all that’s wrong with # brexit and its champions https://twitter.com/lizzieroper/status/742752202175975424 …";;;#;"742769922544111616";https://twitter.com/orangecampervan/status/742769922544111616
AndyRFCCharman;2016-06-14 18:22;1;1;"If you're over 50 & considering voting for # Brexit be prepared to watch value of your pension fund drop thru floor. # StrongerIn # VoteRemain";;;# # #;"742754138300223488";https://twitter.com/AndyRFCCharman/status/742754138300223488
ChristinPetrova;2016-06-14 14:34;0;0;"# TMS16 - the EU debate! Not very convincing from either side! # brexit # eventprofs # eudebate @… https://www.instagram.com/p/BGopNt0vqVZ/";;@;# # # #;"742696686674448384";https://twitter.com/ChristinPetrova/status/742696686674448384
ElinaYumasheva;2016-06-14 14:11;0;0;"EU plays crucial role in harmonising tax collection & implementation # responsibletax # Brexit. Biggest concern is US disfunctioning tax syst";;;# #;"742691008421482497";https://twitter.com/ElinaYumasheva/status/742691008421482497
RuthElleson;2016-06-14 11:25;0;1;"I don't understand this either; surely all # Brexit would change, immigration-wise, is who can enter the UK LEGALLY? https://twitter.com/garypepworth/status/742626918848204800 …";;;#;"742649151716986881";https://twitter.com/RuthElleson/status/742649151716986881
AlexCSimmons;2016-06-14 10:32;0;1;"I wasn't sure how I was going to # vote when it came to the # brexit # issue. This has cleared… https://www.instagram.com/p/BGoNk4aCnz6/";;;# # #;"742635913512001536";https://twitter.com/AlexCSimmons/status/742635913512001536
HadleyProperty;2016-06-14 10:20;0;0;"Packed house at # lref for the # brexit seminar. Absolutely vital that everyone gets out there and… https://www.instagram.com/p/BGoMGv9MLot/";;;# #;"742632679175131136";https://twitter.com/HadleyProperty/status/742632679175131136
SamuelsFX;2016-06-14 09:56;0;0;"People have been asking my opinion, well I just backed mine . # brexit # leave # no # uk # london… https://www.instagram.com/p/BGoJdL6jvZ3/";;;# # # # #;"742626852796174336";https://twitter.com/SamuelsFX/status/742626852796174336
PeterMarsh307;2016-06-14 08:56;0;0;"Of many crazy # brexit arguments, Patrick Minford acceptance of # ukmfg "elimination" is scariest @ BritainBetterInhttp://bit.ly/1UMWTHv";;@;# #;"742611752760836096";https://twitter.com/PeterMarsh307/status/742611752760836096
barisonay;2016-06-14 08:53;0;1;"Brits don't quit! Vs house of commons madness!! # brexit @Portobello Road Market https://www.instagram.com/p/BGoCLIYwHpj/";;@Portobello;#;"742610834787082241";https://twitter.com/barisonay/status/742610834787082241
chris_underwood;2016-06-14 08:11;0;0;"EU grants protected if UK leaves: Vote Leave http://www.bbc.co.uk/news/uk-politics-eu-referendum-36523764 … UK PM losing authority as his Ministers issue # brexit spending pledges";;;#;"742600353598869504";https://twitter.com/chris_underwood/status/742600353598869504
chris_underwood;2016-06-13 21:28;0;0;"Superb # Brexit analysis pic.twitter.com/SFjhvecBqv";;;#;"742438387760701440";https://twitter.com/chris_underwood/status/742438387760701440
mike_rat;2016-06-13 21:01;0;0;"‘Insularity is not the way forward’: three university vice-chancellors on # Brexit https://theconversation.com/insularity-is-not-the-way-forward-three-university-vice-chancellors-on-brexit-60660 … via @ ConversationUK";;@;#;"742431691881492480";https://twitter.com/mike_rat/status/742431691881492480
robertbridge;2016-06-13 19:12;0;0;"Soros et al invest in # Brexit just in case";;;#;"742404395334258688";https://twitter.com/robertbridge/status/742404395334258688
GwenJBrewer;2016-06-13 11:51;0;0;"Ballot in the post # euref # VoteLeave # takecontrol # brexit # eureferendum @London, United Kingdom https://www.instagram.com/p/BGlxxLUn7W3/";;@London;# # # # #;"742293285625040896";https://twitter.com/GwenJBrewer/status/742293285625040896
MikeAaronhall;2016-06-13 11:31;0;0;"The working class takes the most damage from the EU, though Labour Blairite MPs definitely benefit via expenses etc # Brexit # GordonBrown";;;# #;"742288364066443264";https://twitter.com/MikeAaronhall/status/742288364066443264
JohnPrasec;2016-06-12 15:40;0;0;"I Was looking for the exit , but I only found a # Brexit @Tate Modern https://www.instagram.com/p/BGjnIqPJxs2/";;@Tate;#;"741988427663544320";https://twitter.com/JohnPrasec/status/741988427663544320
chris_underwood;2016-06-12 14:50;0;0;"Trip to hardware store and # Brexit political choice shoved in my face again. Gah pic.twitter.com/FkhPXyc8qd";;;#;"741976079011852292";https://twitter.com/chris_underwood/status/741976079011852292
orangecampervan;2016-06-11 18:26;0;1;"agreed so many # brexit arseholes have crept out the woodwork during this referendum";;;#;"741667861932957696";https://twitter.com/orangecampervan/status/741667861932957696
RobertWBouman;2016-06-11 17:05;0;0;"# Brexit # Referendum # BrexitDebate - Honest voting slip @London, United Kingdom https://www.instagram.com/p/BGhMFNQkwQP/";;@London;# # #;"741647459131248640";https://twitter.com/RobertWBouman/status/741647459131248640
MervDM;2016-06-11 16:50;0;0;"Ironic # independenceday is released on the day of the # referendum # brexit @Empire Imax… https://www.instagram.com/p/BGhKbn3DcCZ/";;@Empire;# # #;"741643835646713856";https://twitter.com/MervDM/status/741643835646713856
KantDavide;2016-06-11 15:30;0;0;"Is this some kind of # brexit hint? # Stay # EU # unitedkingdom # london # regentstreet # oxfordcircus… https://www.instagram.com/p/BGhBPSxk_sJ/";;;# # # # # # #;"741623621953585152";https://twitter.com/KantDavide/status/741623621953585152
orangecampervan;2016-06-11 14:05;0;0;"Oh another wealthy businessman, James Dyson, who has previously advocated signing up to the euro now backs # brexit";;;#;"741602141278765056";https://twitter.com/orangecampervan/status/741602141278765056
SantiDiazBravo;2016-06-11 13:47;0;0;"# london # unitedkingdom # brexit # strongerineurope # politics # journalism # política # periodismo… https://www.instagram.com/p/BGgyTNFh8He/";;;# # # # # # # #;"741597793375166464";https://twitter.com/SantiDiazBravo/status/741597793375166464
usaginyunyu;2016-06-11 12:08;0;0;"Wow! That's patriotic! # HappyBirthayQueen or # Brexit proud? @Battersea Park https://www.instagram.com/p/BGgqFS3M9Pa/";;@Battersea;# #;"741572694777430016";https://twitter.com/usaginyunyu/status/741572694777430016
dawillyest;2016-06-11 10:30;1;0;"No # brexit for wifey s/o to the home office for the extended stay… https://www.instagram.com/p/BGge8GCwNRKJ3yVJZkNtWJAIyMlJMxb70mGkTw0/ …";;;#;"741548194866155520";https://twitter.com/dawillyest/status/741548194866155520
SianEmmaWilson;2016-06-10 23:51;0;1;"Nice to see Camden has some neighbourhood rivalry!! # imin # brexit @London Borough of Camden https://www.instagram.com/p/BGfVvo5oOK1/";;@London;# #;"741387232796413952";https://twitter.com/SianEmmaWilson/status/741387232796413952
JulianSnowdon;2016-06-10 23:18;0;0;". @ vote_leave One more push and we're there. # Brexit";;@;#;"741378965269532672";https://twitter.com/JulianSnowdon/status/741378965269532672
JulianSnowdon;2016-06-10 23:16;0;1;". @ vote_leave Let's go for it. # Brexit";;@;#;"741378467435061249";https://twitter.com/JulianSnowdon/status/741378467435061249
chris_underwood;2016-06-10 13:42;1;1;"EU referendum: Labour claims # Brexit could bring £18bn cuts - http://www.bbc.co.uk/news/uk-politics-eu-referendum-36496288 … @ JohnMannMP lines up with @ AndrewRosindell again!";;@ @;#;"741234184988045312";https://twitter.com/chris_underwood/status/741234184988045312
chris_underwood;2016-06-10 13:41;0;0;"EU referendum: 430,000 apply to register during extension deadline - http://www.bbc.co.uk/news/uk-politics-eu-referendum-36496047 … Could be what defeats # Brexit !";;;#;"741233718812086272";https://twitter.com/chris_underwood/status/741233718812086272
0ptimalTri;2016-06-10 08:46;0;1;"Forget # brexit !!! this is where it's at. # virginactive # thepack # runnersworld # menshealth… https://www.instagram.com/p/BGduQwHhimr/";;;# # # # #;"741159674343489537";https://twitter.com/0ptimalTri/status/741159674343489537
GwenJBrewer;2016-06-09 23:01;0;0;"# quoteoftheday # inspiration # Chiswick # brexit # voteleave # euref @Turnham Green tube station https://www.instagram.com/p/BGcrNoqH7et/";;@Turnham;# # # # # #;"741012367874662400";https://twitter.com/GwenJBrewer/status/741012367874662400
ZeroDue_Design;2016-06-09 22:50;0;1;"Yes or no...or X? # eu # referendum # brexit # wetherspoonnews # wetherspoon # pub # picoftheday @… https://www.instagram.com/p/BGcp-Qqu2T4/";;@;# # # # # # #;"741009505622843392";https://twitter.com/ZeroDue_Design/status/741009505622843392
PaulHenriCadier;2016-06-09 16:49;0;0;"# Brexit un plan 'B' pour les français de Londres?";;;#;"740918774493282304";https://twitter.com/PaulHenriCadier/status/740918774493282304
bedlamcastle;2016-06-09 15:37;0;0;"Didn't realise till last night if we # brexit the impact to the Ireland & northern Ireland border. That wont put back Irish relations will it";;;#;"740900705054162944";https://twitter.com/bedlamcastle/status/740900705054162944
Heather_LPUK;2016-06-09 15:11;0;1;"That's like giving a cashier £20 to pay for a £5 item. Then the cashier gives you only £2 change, instead of £15. # Brexit – bei L'Etranger";;;#;"740894062325026818";https://twitter.com/Heather_LPUK/status/740894062325026818
Heather_LPUK;2016-06-09 14:57;0;0;"@ George_Osborne can barely process simple arithmetic, yet he is % sure # Brexit would cost Scots £4.5bn. – bei L'Etranger";;@;#;"740890598874304517";https://twitter.com/Heather_LPUK/status/740890598874304517
HenryFinnegan;2016-06-09 14:05;0;0;"How I feel about the EU referendum. # eureferendum2016 # brexit # strongerin # leave # remain… https://www.instagram.com/p/BGbt5yajk09/";;;# # # # #;"740877409042452480";https://twitter.com/HenryFinnegan/status/740877409042452480
robertbridge;2016-06-09 13:54;0;0;"In Ireland bubbling a 'hard border' creates new jobs. Good Friday PDF was printed out by Bono from U2 for Tony to sign in 1998. # Brexit";;;#;"740874711891103744";https://twitter.com/robertbridge/status/740874711891103744
ivegotthepower;2016-06-09 11:17;1;1;"All day and all night # EU # Brexit # letsstaytogether # referendum @London, United Kingdom https://www.instagram.com/p/BGbavMxIZcC/";;@London;# # # #;"740835263979610112";https://twitter.com/ivegotthepower/status/740835263979610112
PaulHenriCadier;2016-06-09 08:30;0;0;"En 1973 Le UE avec 8 étâts fait part de 31% de l'économie mondial. Aujour'dhui avec 29 états-membres ce n'est que 17%. # Brexit le 23 juin";;;#;"740793096561102850";https://twitter.com/PaulHenriCadier/status/740793096561102850
MikeAaronhall;2016-06-09 08:09;0;0;"Though Sarah Wollaston is 100% correct to condemn the ridiculous £350 million lie, # Brexit is much more than that. # sillypoliticians";;;# #;"740788002813837317";https://twitter.com/MikeAaronhall/status/740788002813837317
elisekik;2016-06-08 23:25;0;0;"We're in (for now..) # brexit # remain # europe # referendum… https://www.instagram.com/p/BGaJO61q427ZPjYIwQbhP6Obo3BReVOa33LIUw0/ …";;;# # # #;"740656067219226628";https://twitter.com/elisekik/status/740656067219226628
PaulHenriCadier;2016-06-08 22:54;0;1;"UK manufacturing output JUMPS in April despite Cameron's gloomy outlook # Brexit=Growth http://www.bbc.com/news/business-36478307 …";;;#;"740648169600651264";https://twitter.com/PaulHenriCadier/status/740648169600651264
chris_underwood;2016-06-08 21:18;0;0;"EU referendum: What happens next? @ CNNI http://cnn.it/1OGPqdH  Scary # brexit scenarios";;@;#;"740624095226810368";https://twitter.com/chris_underwood/status/740624095226810368
walkergarden;2016-06-08 20:35;0;0;"Stay in. # Brexit # EU # AnishKapoor # DirtyCorner dirty_corner @House of Parliament https://www.instagram.com/p/BGZ1z3On7KF/";;@House;# # # #;"740613324094746624";https://twitter.com/walkergarden/status/740613324094746624
jubo85;2016-06-08 19:23;0;0;"This is my serious politics face. # voted # strongerin # euref # brexit # remain @London, United… https://www.instagram.com/p/BGZtkcIjssF/";;@London;# # # # #;"740595200951734272";https://twitter.com/jubo85/status/740595200951734272
BrixtonofJonnie;2016-06-08 14:20;0;0;"@ newhappycabby # FARAGE # BREXIT Oops";;@;# #;"740518824022310912";https://twitter.com/BrixtonofJonnie/status/740518824022310912
marcuswendt;2016-06-08 12:17;0;0;"Another way to # Brexit http://www.factmag.com/2016/06/08/three-club-lads-board-wrong-boat-end-up-in-syria/ …";;;#;"740487940636348416";https://twitter.com/marcuswendt/status/740487940636348416
ELX_Art;2016-06-08 00:10;0;0;"First night enjoying our membership hosb # brexit # discourse @The House of St Barnabas https://www.instagram.com/p/BGXpoKzgIXo/";;@The;# #;"740305059041382400";https://twitter.com/ELX_Art/status/740305059041382400
_LouDrake_;2016-06-07 21:24;0;0;"Hope all these # flags aren't a sign of where the # brexit vote will go! # vote @St James Park,… https://www.instagram.com/p/BGXWirIL7Y8/";;@St;# # #;"740263089191456768";https://twitter.com/_LouDrake_/status/740263089191456768
raheeln;2016-06-07 19:01;0;0;"# brexit vibe on regent st today pic.twitter.com/GSLVWkqNvq";;;#;"740227134568976386";https://twitter.com/raheeln/status/740227134568976386
tyneoconnell;2016-06-07 17:06;0;0;"My body has turned against me. My brain my bones & my blood are demanding a # brexit escape… https://www.instagram.com/p/BGW5B6PLhdh/";;;#;"740198189446406144";https://twitter.com/tyneoconnell/status/740198189446406144
GuardianTrustFX;2016-06-07 13:18;1;1;"@ IpekOzkardeskay # Aussie, Miners Rally - @ LCGTrading http://www.tradersdna.com/forums/viewtopic.php?t=viewtopic.php?f=2&t=780 … via @ tradersdna # Brexit pic.twitter.com/ZsH0O5pSFH";;@ @ @;# #;"740140769114226688";https://twitter.com/GuardianTrustFX/status/740140769114226688
robertbridge;2016-06-07 12:02;1;0;"Greece has been consistently bailed out just to pay dues. We owe nothing and have all the experts living here. # Brexit # Grexit";;;# #;"740121747995955200";https://twitter.com/robertbridge/status/740121747995955200
ImDeeMoran;2016-06-07 10:39;0;0;"Today is the last day you can register to vote If you're in, say you're in # eu # brexit… https://www.instagram.com/p/BGWMwsiPhyj/";;;# #;"740100840569098240";https://twitter.com/ImDeeMoran/status/740100840569098240
gn0me;2016-06-07 09:05;0;0;"To Brexit or not to Brexit — that is the question. # brexit # bremain # poster # design # politics… https://www.instagram.com/p/BGWCBpyksxg/";;;# # # # #;"740077240961011712";https://twitter.com/gn0me/status/740077240961011712
chris_underwood;2016-06-07 08:33;1;1;"Sobering photo exhibition on WW1 on way to work a prescient reminder of potential # brexit stakes pic.twitter.com/K7Wzj0zEsi";;;#;"740069263919222784";https://twitter.com/chris_underwood/status/740069263919222784
byc_london;2016-06-06 20:13;0;0;"With the digital team this evening for the Parliament # Brexit debate. Thanks for inviting us… https://www.instagram.com/p/BGUpqxuljOg/";;;#;"739882937798275072";https://twitter.com/byc_london/status/739882937798275072
GuardianTrustFX;2016-06-06 17:29;0;0;"GBP: # Brexit Trumps All - @ PepperstoneFX http://www.tradersdna.com/forums/viewtopic.php?t=viewtopic.php?f=2&t=779 … via @ tradersdnapic.twitter.com/M0zG7pBf6F";;@ @;#;"739841664550862848";https://twitter.com/GuardianTrustFX/status/739841664550862848
AndyRFCCharman;2016-06-06 09:40;0;0;"I'd love to know what facts, as opposed to outright # Brexit lies, you took into account in reaching that decision # StrongerIn";;;# #;"739723590623449088";https://twitter.com/AndyRFCCharman/status/739723590623449088
cj_keating;2016-06-05 13:51;0;0;"Discussing the referendum with my mother, oh dear # bremain # brexit (at @ CrateBrewery in London, Greater London)https://www.swarmapp.com/c/fAAVpxiaOVv";;@;# #;"739424313028284416";https://twitter.com/cj_keating/status/739424313028284416
MikeAaronhall;2016-06-05 10:24;0;0;"# projectfear # Brexit could cause mortgage rise. This is a lie. The issue is if house prices and rents fall too fast. http://tinyurl.com/zrkmnps";;;# #;"739372219919400964";https://twitter.com/MikeAaronhall/status/739372219919400964
CavendishDS;2016-06-04 22:14;1;0;"# inorout # eureferendum # eureferendum2016 # voteleave # brexit # independenceday # sovereignty… https://www.instagram.com/p/BGPt5y1xCv2/";;;# # # # # # #;"739188560713113601";https://twitter.com/CavendishDS/status/739188560713113601
MikeAaronhall;2016-06-04 21:00;0;1;"Biggest problem of the # Brexit debate is that the media and politicians has portrayed economists as soothsayers and scientists for years.";;;#;"739169856717787136";https://twitter.com/MikeAaronhall/status/739169856717787136
