username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Burkley91;2016-06-22 01:17;0;0;"# Brexit";;;#;"745395305353351169";https://twitter.com/Burkley91/status/745395305353351169
DavidWoodhead26;2016-06-22 00:45;0;0;"After Brexit no UK football teams will be allowed to compete in the European Champions Cup,The UEFA Cup or the Rider Cup";;;;"745387161130762241";https://twitter.com/DavidWoodhead26/status/745387161130762241
CamillaKerslake;2016-06-22 00:43;0;5;"# RicoRobshaw contemplating # Brexit. . # VoteRemain # ImIn # StrongerTogether # TogetherStronger @… https://www.instagram.com/p/BG7wiTtMS75/";;@;# # # # # #;"745386799690768385";https://twitter.com/CamillaKerslake/status/745386799690768385
DavidWoodhead26;2016-06-22 00:16;0;1;"# StrongerIn After # Brexit the UK will not be allowed to enter the Eurovision Song Contest..oh wait !";;;# #;"745379983690981376";https://twitter.com/DavidWoodhead26/status/745379983690981376
DavidWoodhead26;2016-06-22 00:15;0;0;"# StrongerIn After # Brexit,No UK citizens will be allowed to travel on Eurostar";;;# #;"745379644719796226";https://twitter.com/DavidWoodhead26/status/745379644719796226
PeteBarronMedia;2016-06-21 23:34;2;4;"“ @ TheSun: Tomorrow's front page: The Queen has been quizzing dinner guests about # Brexit http://thesun.uk/6016BQKsE  pic.twitter.com/f3FpodKW1g”";;@;#;"745369298349211648";https://twitter.com/PeteBarronMedia/status/745369298349211648
kennymcgizzle;2016-06-21 23:29;0;0;"# BREXIT?? @Bristol, United Kingdom https://www.instagram.com/p/BG7oCkwmym8/";;@Bristol;#;"745368116545327104";https://twitter.com/kennymcgizzle/status/745368116545327104
jorkvicboy;2016-06-21 23:19;0;2;"Vote # brexit otherwise this will be the English channel by next year # voteout # EUpic.twitter.com/cNLyAGRNrx";;;# # #;"745365546405769216";https://twitter.com/jorkvicboy/status/745365546405769216
andrewhistorian;2016-06-21 23:14;2;0;"" @ ConversationUK: There's never been greater academic consensus among economists that Brexit would be bad for UK http://bit.ly/1TGbkdm "";;@;;"745364276207026176";https://twitter.com/andrewhistorian/status/745364276207026176
LucindaParker22;2016-06-21 22:57;0;1;"UP YOURS EU. # VoteLeave # Brexit # eureferendum # TakeBackControl # independenceday # uk… https://www.instagram.com/p/BG7kX5njb7w/";;;# # # # # #;"745360058679123968";https://twitter.com/LucindaParker22/status/745360058679123968
timjamesharris;2016-06-21 22:52;0;0;"# Brexit";;;#;"745358785485676545";https://twitter.com/timjamesharris/status/745358785485676545
alwynprice21;2016-06-21 22:49;0;1;"Kamal people going on hols in europe will lose more than £38 this week we brexit on exchange rate # bbcdebate";;;#;"745358070381940736";https://twitter.com/alwynprice21/status/745358070381940736
PatriceTroost;2016-06-21 22:46;0;0;"# bbc # thegreatdebate # brexit to be in Europe or not to be in Europe, what is it gonna be?… https://www.instagram.com/p/BG7jEF2NBOu/";;;# # #;"745357174193459204";https://twitter.com/PatriceTroost/status/745357174193459204
JezzaTrev;2016-06-21 22:37;1;2;"Granny contemplates # Brexit on his phone.... @The Balcon https://www.instagram.com/p/BG7iE1jo_gf/";;@The;#;"745355000545705984";https://twitter.com/JezzaTrev/status/745355000545705984
DailySHROPSHIRE;2016-06-21 22:25;0;0;"EU referendum: Brexit trucks convoy heads to London from Shropshire http://j.mp/28PDSDI # Shropshirepic.twitter.com/zwAmSaM7hK";;;#;"745351872282660864";https://twitter.com/DailySHROPSHIRE/status/745351872282660864
DailyBEDS;2016-06-21 22:14;1;0;"Pub regulars urged to back Brexit to protect ‘Queen’s Head’ http://goo.gl/wkLg2L # Bedfordshirepic.twitter.com/TvlQFDYgQO";;;#;"745349101856792577";https://twitter.com/DailyBEDS/status/745349101856792577
alwynprice21;2016-06-21 22:11;0;0;"want a job in the post brexit team? Gushing over turkey lies again # thingsthatarewellbrexit";;;#;"745348430298488833";https://twitter.com/alwynprice21/status/745348430298488833
DailyCAMBRIDGE;2016-06-21 21:26;0;0;"‘Hope not fear’ the message of Iain Duncan Smith as he brings his Brexit… http://j.mp/28MzdFd # Cambridgeshirepic.twitter.com/0vzI0yNvna";;;#;"745337037927047168";https://twitter.com/DailyCAMBRIDGE/status/745337037927047168
fscxavierfelix;2016-06-21 21:21;0;0;"BREXIT... @London, United Kingdom https://www.instagram.com/p/BG7ZZXXMeyaWjabaVvMuK7p9WVYzy1mRdGUBfE0/ …";;@London;;"745335920950284288";https://twitter.com/fscxavierfelix/status/745335920950284288
elpgb;2016-06-21 21:21;0;0;"Oh the irony people voted for Cameron and hate what he has done so they intend to vote brexit full of the most right wing destroyers 1/2";;;;"745335766197407745";https://twitter.com/elpgb/status/745335766197407745
Zorzinio;2016-06-21 20:41;0;0;"Το ποτάμι πισω δεν γυρνά. # imin # brexit # brexit # γραφικος # εξαθλίωση @London, United Kingdom https://www.instagram.com/p/BG7U1BBiHWF/";;@London;# # # # #;"745325868558462976";https://twitter.com/Zorzinio/status/745325868558462976
johnmaccann;2016-06-21 20:23;0;0;"For the first time in 18 years, I don't feel welcome in Britain tks to # EUref http://gu.com/p/4ma6j?CMP=Share_AndroidApp_Twitter … # InOrOut #brexit # HopeNotHate";;;# # #brexit #;"745321247064625153";https://twitter.com/johnmaccann/status/745321247064625153
johnmaccann;2016-06-21 20:01;0;0;"Cameron: Brexiters stoking intolerance with immigration obsession http://gu.com/p/4m9p7?CMP=Share_AndroidApp_Twitter … hypocrisy but right # EUref # Brexit # InOrOut";;;# # #;"745315619353075713";https://twitter.com/johnmaccann/status/745315619353075713
DailyOXFORD;2016-06-21 19:55;1;0;"'Brexit' plane set to cross Oxford this evening http://j.mp/28SqbE1 # Oxonpic.twitter.com/QbXD63FwG1";;;#;"745314268090753033";https://twitter.com/DailyOXFORD/status/745314268090753033
DailyNORFOLK;2016-06-21 19:51;0;0;"VIDEO: Iain Duncan Smith makes Brexit case during # KingsLynn walkabout http://j.mp/28SoTJ5 # Norfolkpic.twitter.com/yFJvxUzmwE";;;# #;"745313146294796289";https://twitter.com/DailyNORFOLK/status/745313146294796289
Newsminster;2016-06-21 19:42;0;0;"Cameron: Brexit camp stoking intolerance with immigration obsession http://bit.ly/28SmfDc # Politicspic.twitter.com/KBQ1BgW6JG";;;#;"745310970910670848";https://twitter.com/Newsminster/status/745310970910670848
iancharris;2016-06-21 19:42;0;0;"Amazing # Remain say # Brexit is a huge gamble & unknown yet claim to know within £10 per person how much worse of we will be if we leave?";;;# #;"745310904175235072";https://twitter.com/iancharris/status/745310904175235072
GuardianTrustFX;2016-06-21 19:27;0;0;"# Forex Pro - Trapped Traders® Daily Analysis - Buying # AUDCHF https://youtu.be/2QXN84HFBcA  via @ YouTube # Grexit # Brexit # Bremain";;@;# # # # #;"745307269173284864";https://twitter.com/GuardianTrustFX/status/745307269173284864
DailySOMERSET;2016-06-21 19:27;0;0;"EU Referendum: Brexit battle bus and Michael Gove MP coming to... http://j.mp/28Sh4Dw # Somerset";;;#;"745307094593609728";https://twitter.com/DailySOMERSET/status/745307094593609728
GuardianTrustFX;2016-06-21 19:27;0;0;"# Forex Pro - Forex Update: Buying # USDCAD into the Support Zone https://youtu.be/D3GRL5AgyLc  via @ YouTube # Brexit # EU";;@;# # # #;"745307064654831616";https://twitter.com/GuardianTrustFX/status/745307064654831616
jaycrossland30;2016-06-21 19:13;0;0;"I'm voting leave, roll on Thursday, be proud of who you are # brexit # brexitdebate # brexit2016… https://www.instagram.com/p/BG7KrTxDDIB/";;;# # #;"745303551149150209";https://twitter.com/jaycrossland30/status/745303551149150209
SallyBuchanan11;2016-06-21 19:10;0;0;""Stitches speak louder than words" the making of 2016-2066. # freeart # voteleave # brexit… https://www.instagram.com/p/BG7KVWjhsTR/";;;# # #;"745302793565642752";https://twitter.com/SallyBuchanan11/status/745302793565642752
Federicosi;2016-06-21 19:03;3;0;"# Brexit in a sentimental mood @ radiopopmilano @ dario_falcinipic.twitter.com/KBThIIfBYz";;@ @;#;"745301194256580608";https://twitter.com/Federicosi/status/745301194256580608
lizmcshane;2016-06-21 18:42;0;0;"@ PinsentMasons : More questions than answers not to mention uncertainty If we # brexit # EuRef";;@;# #;"745295789434478594";https://twitter.com/lizmcshane/status/745295789434478594
Newsminster;2016-06-21 18:36;0;0;"A Disunited Kingdom: Views on the Brexit Differ in England, Wales, Scotland and… http://huff.to/28RZJdN # Politicspic.twitter.com/r8fP1vDn5k";;;#;"745294277211611142";https://twitter.com/Newsminster/status/745294277211611142
lizmcshane;2016-06-21 18:34;0;0;"@ PinsentMasons: There is not enough bandwidth in the UK civil service to renegotiate all the different trade deals if we # brexit # EUref";;@;# #;"745293951217860609";https://twitter.com/lizmcshane/status/745293951217860609
DailyESSEX;2016-06-21 18:19;0;0;"# Essex: 'Political pirate' Nigel Farage takes to the waves as Brexit campaign hits Harwich http://j.mp/28RTJBJ pic.twitter.com/qPEYP3wlzy";;;#;"745290165229236224";https://twitter.com/DailyESSEX/status/745290165229236224
mike_rat;2016-06-21 18:08;0;1;"This is a real worry - whatever the # Brexit outcome, people making huge contributions being made to feel unwelcome http://gu.com/p/4ma6j/stw";;;#;"745287334728466432";https://twitter.com/mike_rat/status/745287334728466432
tommyhare82;2016-06-21 18:06;0;0;"Me and Winnie want u to vote # Remain # churchill # brexit # eureferendum # strongerin Let's get… https://www.instagram.com/p/BG7DCr_JV58/";;;# # # # #;"745286762763685890";https://twitter.com/tommyhare82/status/745286762763685890
Newsminster;2016-06-21 18:03;0;0;"The Business Case for Brexit http://huff.to/28LVEKL # Politicspic.twitter.com/hUpXu2BtMr";;;#;"745286052542242818";https://twitter.com/Newsminster/status/745286052542242818
Rich___Jones;2016-06-21 17:59;0;0;"The truth: Brexit is a fake revolt - working-class culture is being hijacked to help the elite | Paul Mason http://gu.com/p/4m4pc/stw";;;;"745284997247021057";https://twitter.com/Rich___Jones/status/745284997247021057
walkergarden;2016-06-21 16:52;0;0;"No country by itself! Wolfgang Tillmans against Brexit wolfgang_tillmans # Brexit # EU… https://www.instagram.com/p/BG66oLaH7Ip/";;;# #;"745268255393222656";https://twitter.com/walkergarden/status/745268255393222656
LNACurrie;2016-06-21 16:23;32;30;"We know which side She will be supporting. https://twitter.com/Fight4UK/status/745257995261579265/photo/1pic.twitter.com/TliUWEza30 # voteleave # Brexit";;;# #;"745260911741571072";https://twitter.com/LNACurrie/status/745260911741571072
AndyRFCCharman;2016-06-21 16:17;0;0;"Its a sad state of affairs when pro # Brexit 'Justice Secretary' Gove is branded a liar by own dad re false EU fisheries claim. # VoteRemain";;;# #;"745259411468357633";https://twitter.com/AndyRFCCharman/status/745259411468357633
andreagoe;2016-06-21 16:04;0;0;"Countdown... # UKreferendum # brexit # UKremain # EuropeanUnion # EU # UniónEuropea # politics… https://www.instagram.com/p/BG61FTtQHkK/";;;# # # # # # #;"745256061398036481";https://twitter.com/andreagoe/status/745256061398036481
Newsminster;2016-06-21 15:55;0;0;"Northern Ireland’s greatest fear from a Brexit is the return to conflict |… http://bit.ly/28R7q45 # Politicspic.twitter.com/X8dijVebX6";;;#;"745253855571542016";https://twitter.com/Newsminster/status/745253855571542016
DailyBRUM;2016-06-21 15:42;0;0;"Midlands Engine boss:Brexit threatens foundations of our plans http://j.mp/28Lxcsz # Birminghampic.twitter.com/ayC3uefRse";;;#;"745250461557481474";https://twitter.com/DailyBRUM/status/745250461557481474
RussBedford1;2016-06-21 15:18;0;0;"@ LordAshcroft A non Brexit question, did you ever have dealings with the late Jack Walker, of Walkersteel ?";;@;;"745244498888916992";https://twitter.com/RussBedford1/status/745244498888916992
DavidWoodhead26;2016-06-21 15:13;0;0;"# Brexit IN A NUTSHELL pic.twitter.com/RAcWmG15SM";;;#;"745243341101608960";https://twitter.com/DavidWoodhead26/status/745243341101608960
ThomasJGoulding;2016-06-21 15:12;0;1;"# best # propaganda # ever # brexit # boris # votein # remain # eu # referendum # politics @Manchester,… https://www.instagram.com/p/BG6vKlORIbK/";;@Manchester;# # # # # # # # # #;"745243052051046402";https://twitter.com/ThomasJGoulding/status/745243052051046402
BobDuffield;2016-06-21 15:08;0;0;"@ GuidoFawkes Hilarious. Very much from the Juncker songbook! # Brexit";;@;#;"745241913385697280";https://twitter.com/BobDuffield/status/745241913385697280
DaiIyLONDON;2016-06-21 15:02;0;0;"Boris Johnson says he will make TV apology if recession follows Brexit – video http://j.mp/28QPd6G # Londonpic.twitter.com/wm3S2JA9JW";;;#;"745240404446961664";https://twitter.com/DaiIyLONDON/status/745240404446961664
D_1_0_S;2016-06-21 15:01;0;0;"# Brexit # Londres # London # GB # Inglaterra # GranBretaña # UnitedKindom # UK @London, United Kingdom https://www.instagram.com/p/BG6t6E2PydR/";;@London;# # # # # # # #;"745240281503637504";https://twitter.com/D_1_0_S/status/745240281503637504
Cameramartijn;2016-06-21 14:56;0;0;"In Londen met Hans Schutte voor RTL nieuws bij twee Nederlandse zakendames. # brexit # protimeav @… https://www.instagram.com/p/BG6tW69nWoT/";;@;# #;"745239074982731776";https://twitter.com/Cameramartijn/status/745239074982731776
BobDuffield;2016-06-21 14:52;5;6;"Pronouncing from on High but refusing to debate the issues and test the arguments. Why? Because he would lose. # Brexit";;;#;"745237867862106112";https://twitter.com/BobDuffield/status/745237867862106112
BobDuffield;2016-06-21 14:46;0;0;"Cameron merely pronounces from on high.Hehas steadfastly refused to debate the issues: he knows his arguments are weak # Brexit";;;#;"745236533997867008";https://twitter.com/BobDuffield/status/745236533997867008
AndyRFCCharman;2016-06-21 14:11;1;0;"# Brexit using Nissan, Unilever, Airbus & GE logos against their express wishes. Yet still people believe these conmen?! # VoteRemain";;;# #;"745227521579442176";https://twitter.com/AndyRFCCharman/status/745227521579442176
FSuzukiVidal;2016-06-21 14:08;0;0;"# holidays in time of # brexit no GPS only this accurate map # seeyalater # exciting @Gatwick Airport https://www.instagram.com/p/BG6n1W1nf_J/";;@Gatwick;# # # #;"745226930656423943";https://twitter.com/FSuzukiVidal/status/745226930656423943
AndyRFCCharman;2016-06-21 14:02;1;0;"Those of us who believe we are # StrongerIn must present the many positive & true facts re EU to those tempted by # Brexit lies # VoteRemain";;;# # #;"745225286451605506";https://twitter.com/AndyRFCCharman/status/745225286451605506
AndyRFCCharman;2016-06-21 13:58;0;1;"@ FirstNews_Teach poll reveals 71% of our kids want the UK to stay in the EU. Don't risk their future with # Brexit # StrongerIn # VoteRemain";;@;# # #;"745224340808032257";https://twitter.com/AndyRFCCharman/status/745224340808032257
JessicaMayman;2016-06-21 13:55;0;0;"Counting down to # BREXIT # london @Big Ben, London - Palace Of Westminster https://www.instagram.com/p/BG6mRpDgtJM/";;@Big;# #;"745223504040071168";https://twitter.com/JessicaMayman/status/745223504040071168
DailyNORFOLK;2016-06-21 13:18;0;0;"EU referendum quiz: Should you vote for Brexit or Remain? http://j.mp/28QmOO8 # Norfolkpic.twitter.com/uQG7IUWBw0";;;#;"745214332078743552";https://twitter.com/DailyNORFOLK/status/745214332078743552
DailyESSEX;2016-06-21 13:18;0;0;"# Essex: "People are richer for us being in the EU": Essex economist explains why Brexit… http://j.mp/28LbDbH pic.twitter.com/TlHhBcMXB3";;;#;"745214249350266881";https://twitter.com/DailyESSEX/status/745214249350266881
CheImsford;2016-06-21 13:00;0;0;""People are richer for us being in the EU": Essex economist explains why Brexit… http://j.mp/28QhaeI # Chelmsfordpic.twitter.com/UpgnM3UdXq";;;#;"745209801966157824";https://twitter.com/CheImsford/status/745209801966157824
campionconsult;2016-06-21 12:54;0;0;"In or out? Students use condoms to contemplate Brexit https://goo.gl/EG08Ly pic.twitter.com/zyFdqWxtJo";;;;"745208170264440832";https://twitter.com/campionconsult/status/745208170264440832
victoiredaux;2016-06-21 12:49;0;5;"Stay in!!! # eu # brexit # uk # vote # europe # together # united @London, United Kingdom https://www.instagram.com/p/BG6e0s1kS8V/";;@London;# # # # # # #;"745207111160848384";https://twitter.com/victoiredaux/status/745207111160848384
Southend0nSea;2016-06-21 12:46;1;0;""People are richer for us being in the EU": Essex economist explains why Brexit… http://bit.ly/28L77Kb # Southendpic.twitter.com/TbsZuSsLYJ";;;#;"745206154590978049";https://twitter.com/Southend0nSea/status/745206154590978049
sheilanne88;2016-06-21 12:00;0;0;"Brexit: Vote Leave on Thursday # EURef # Brexit http://ow.ly/a72o301t7hk pic.twitter.com/LhwJEKwdVx";;;# #;"745194727646068736";https://twitter.com/sheilanne88/status/745194727646068736
jimgall47;2016-06-21 11:15;0;0;"Cameron is wrong on everything barring his stance on the Brexit . ( loathe the word ).";;;;"745183282610974720";https://twitter.com/jimgall47/status/745183282610974720
jimgall47;2016-06-21 11:09;0;0;"If Brexit meant no football it would get my vote .";;;;"745181935962464256";https://twitter.com/jimgall47/status/745181935962464256
racingindore;2016-06-21 10:33;0;0;"give up George, you're already discredited sufficiently to make me puke, as a long time # Tory # Brexit";;;# #;"745172864312041472";https://twitter.com/racingindore/status/745172864312041472
DailySHROPSHIRE;2016-06-21 10:33;4;2;"EU referendum: Brexit trucks convoy heading to London from Shropshire http://j.mp/28PDSDI # Shropshirepic.twitter.com/HADTxq1Or2";;;#;"745172705960296448";https://twitter.com/DailySHROPSHIRE/status/745172705960296448
BREMAC9;2016-06-21 10:15;0;0;"If in doubt,Wheel David Beckham out! Haha FFS. # Remain camp using the Beckham is embarrassing # Brexit # brexit";;;# # #;"745168361873563648";https://twitter.com/BREMAC9/status/745168361873563648
campionconsult;2016-06-21 10:09;0;0;"Hold your tongues: why language learners fear a vote for Brexit https://goo.gl/tOfytd pic.twitter.com/zPwuZPDqEJ";;;;"745166670625280000";https://twitter.com/campionconsult/status/745166670625280000
Newsminster;2016-06-21 10:01;0;0;"EU referendum live: Soros warns Brexit would make voters 'considerably poorer' http://bit.ly/28PvXq1 # Politicspic.twitter.com/pKSYf0Vc34";;;#;"745164656684072960";https://twitter.com/Newsminster/status/745164656684072960
racingindore;2016-06-21 09:51;0;0;"More reasons to # Brexit You couldn't make it up! @ Telegraph Business # SOS get out quick before the lights go outpic.twitter.com/9Z04H1RXaV";;@;# #;"745162118509453313";https://twitter.com/racingindore/status/745162118509453313
DailyNORTHANTS;2016-06-21 09:18;1;0;"Brexit banner to be flown over Northampton to encourage people to... http://j.mp/28Plk6L # Northants";;;#;"745153816090161152";https://twitter.com/DailyNORTHANTS/status/745153816090161152
Purfleetjohn;2016-06-21 09:01;0;0;"Project Fear telling us the economy's screwed if we Brexit. Believe it when a proper plutocrat like Soros says it ! Some right bastard ! Er.";;;;"745149634599784448";https://twitter.com/Purfleetjohn/status/745149634599784448
bengysen;2016-06-21 08:36;0;0;"Goodmorning UK! 2nd day. # brexit # vtmnieuws # clactononsea # nordseafromtheotherside @Clacton-on-Sea https://www.instagram.com/p/BG6ByXTCHQr/";;@Clacton;# # # #;"745143259349942273";https://twitter.com/bengysen/status/745143259349942273
SimonThomson1;2016-06-21 08:32;0;0;"George Soros warns of the consequences of a leave vote via The Brexit crash will make all of you poorer – be warned http://gu.com/p/4mx3t?CMP=Share_AndroidApp_Twitter …";;;;"745142354546286595";https://twitter.com/SimonThomson1/status/745142354546286595
Purfleetjohn;2016-06-21 08:26;0;0;"if he wanted Brexit, he'd say so. He doesn't give a crap about expediency, only his 'honesty'. Which makes admirable AND a pain";;;;"745140710161027073";https://twitter.com/Purfleetjohn/status/745140710161027073
dirktherabbit;2016-06-21 08:21;0;1;"Just noticed the front page # Brexit ad wrap around in today’s Metro was paid by the DUP…from N Ireland";;;#;"745139549232209920";https://twitter.com/dirktherabbit/status/745139549232209920
Purfleetjohn;2016-06-21 08:12;3;11;"Anyone saying Jez is REALLY for Brexit, doesn't 'get' Jez. He's a prickly SOB, but he means what he says. If he backed Leave, he'd say so.";;;;"745137293216800768";https://twitter.com/Purfleetjohn/status/745137293216800768
Newsminster;2016-06-21 08:03;0;0;"How Europeans see a vote for Brexit http://bit.ly/28KxO1V # Politicspic.twitter.com/KaHiorr6oK";;;#;"745134927167905793";https://twitter.com/Newsminster/status/745134927167905793
donnantwich;2016-06-21 08:01;1;1;"yes, we wouldn’t want to lose our very important and influential “seat at the table” # VoteLEAVE # BREXIT pic.twitter.com/4HyEQKEwC5";;;# #;"745134570543034368";https://twitter.com/donnantwich/status/745134570543034368
onemanstand;2016-06-21 07:30;0;0;"No doubt now about how my gym feels on the topic... # remain # brexit @Pulse 8 Health and… https://www.instagram.com/p/BG56R6jplI5/";;@Pulse;# #;"745126756198191104";https://twitter.com/onemanstand/status/745126756198191104
DailyGLAMORGAN;2016-06-21 01:47;0;0;"Ex-Chancellor warns Brexit could 'crash' economy and kill off investment in # Wales http://j.mp/28NJqhW # Cymrupic.twitter.com/QfEd0ds5cY";;;# #;"745040312867794944";https://twitter.com/DailyGLAMORGAN/status/745040312867794944
Maldon_;2016-06-21 00:48;3;0;"Chancellor George Osborne warns Brexit could pull plug on the Lower Thames… http://j.mp/28JMbmS # Maldon # Essexpic.twitter.com/QySumkk2Ks";;;# #;"745025664525295618";https://twitter.com/Maldon_/status/745025664525295618
JoannieCo;2016-06-21 00:00;0;0;"Older and wiser # VoteLeave... # Newsnight # Brexit";;;# # #;"745013526247383040";https://twitter.com/JoannieCo/status/745013526247383040
dave_maydew;2016-06-20 23:59;0;0;"But don't forget, if # BrExit is voted for, the PM has said he'll call another election... then the fun begins!";;;#;"745013267542736897";https://twitter.com/dave_maydew/status/745013267542736897
donnantwich;2016-06-20 23:14;0;0;"I shall call him “Spirit of Brexit”";;;;"745001974286946310";https://twitter.com/donnantwich/status/745001974286946310
KrhutTomas;2016-06-20 22:58;1;1;"Ani nejčernější scénář není dost černý: Brexit bude Británii bolet, říká ministr  http://www.blesk.cz/clanek/zpravy-svet/401898/ani-nejcernejsi-scenar-neni-dost-cerny-brexit-bude-britanii-bolet-rika-ministr.html … prostřednictvím uživatele @ Blesk24";;@;;"744997997734408192";https://twitter.com/KrhutTomas/status/744997997734408192
j_seint;2016-06-20 22:38;0;1;"well, well, it's been sometime.. # happy # summersolstice # short # ukx # ftse # dji # futures # brexit… https://www.instagram.com/p/BG49bXCDdfA/";;;# # # # # # # #;"744992934689386496";https://twitter.com/j_seint/status/744992934689386496
GuardianTrustFX;2016-06-20 22:18;0;1;"@ YourDlyAnalysis - # Forex Update: Weekly Currency Pair Overview https://youtu.be/j6TIThrO938  via @ YouTube # forextrading # Brexit";;@ @;# # #;"744987720792039424";https://twitter.com/GuardianTrustFX/status/744987720792039424
BroadhurstJm;2016-06-20 22:14;0;0;"The English working class will be the first victims of a Brexit vote | Billy Bragg http://gu.com/p/4m64f/stw";;;;"744986844081827840";https://twitter.com/BroadhurstJm/status/744986844081827840
edis_on_no_side;2016-06-20 22:01;0;0;"Next Thursday # voteremain # referendum # brexit @Birthdays Dalston https://www.instagram.com/p/BG45HQkRdB3/";;@Birthdays;# # #;"744983456082362368";https://twitter.com/edis_on_no_side/status/744983456082362368
SWFLabour;2016-06-20 21:49;0;0;"# Labour: Corbyn clams Remain nerves with punchy TV plea to shun Brexit and protect the… http://j.mp/28JnR4O pic.twitter.com/FkOn6sWPzM";;;#;"744980427736125440";https://twitter.com/SWFLabour/status/744980427736125440
WendeParker;2016-06-20 21:03;3;4;"Loving seeing our great nations flag on my local town hall! # Brexit # VoteLeave @Newton-le-Willows https://www.instagram.com/p/BG4yidknNDT/";;@Newton;# #;"744968995590201344";https://twitter.com/WendeParker/status/744968995590201344
samfugill;2016-06-20 20:38;0;1;"# WilliamHill on # EURef: # Brexit 3/1 and # Remain 2/9. Hopeful!! # StrongerInEurope!";;;# # # # #;"744962551616802816";https://twitter.com/samfugill/status/744962551616802816
AHairyBiker;2016-06-20 20:29;0;0;"Cant help thinking even if we don't Brexit the EU is going to make our lives very difficult because we put their dictatorship at risk.";;;;"744960463574827008";https://twitter.com/AHairyBiker/status/744960463574827008
mmartalop;2016-06-20 20:25;1;0;"La bolsa o la vida # london # lacity # brexit @Mansion House, London https://www.instagram.com/p/BG4uJc1SO3G/";;@Mansion;# # #;"744959391946833921";https://twitter.com/mmartalop/status/744959391946833921
racingindore;2016-06-20 20:19;0;0;"well he would, wouldn't he. Rich mans club. # Brexit";;;#;"744957834509557760";https://twitter.com/racingindore/status/744957834509557760
lukewrightpoet;2016-06-20 19:59;0;0;"Neighbour vs neighbour # brexit # eu # eureferendum @Bungay, Norfolk, United Kingdom https://www.instagram.com/p/BG4rMdqQXh0/";;@Bungay;# # #;"744952839856881664";https://twitter.com/lukewrightpoet/status/744952839856881664
DailyDERBYS;2016-06-20 19:49;1;0;"# Derby UKIP politician backs Brexit - but he met his wife because... http://j.mp/28LHEhA # Derbyshirepic.twitter.com/jNDuauiHWN";;;# #;"744950230643154945";https://twitter.com/DailyDERBYS/status/744950230643154945
SWFLabour;2016-06-20 19:42;0;0;"# Labour: A Brexit won’t stop cheap labour coming to Britain | Len McCluskey http://j.mp/28J4rNv pic.twitter.com/XQIpeMepJf";;;#;"744948582583672832";https://twitter.com/SWFLabour/status/744948582583672832
LNACurrie;2016-06-20 19:41;1;2;"The British Embassy in Ankara confirming they are working on Turkey joining the EU. pic.twitter.com/lQ1zgwjVEV # VoteLeave # Brexit";;;# #;"744948270951182336";https://twitter.com/LNACurrie/status/744948270951182336
LNACurrie;2016-06-20 19:29;0;1;"Is that Cameron in front of the wall shouting about the risks of change? https://twitter.com/Holbornlolz/status/744940599250391041/photo/1pic.twitter.com/hA6TcBldoB # VoteLeave # Brexit";;;# #;"744945387048435712";https://twitter.com/LNACurrie/status/744945387048435712
WLACFlying;2016-06-20 19:25;0;2;"# Brexit bus here today. Luckily a @ wlacflying instructor can take back control when ever they… https://www.instagram.com/p/BG4nQPXn7K8/";;@;#;"744944176673005569";https://twitter.com/WLACFlying/status/744944176673005569
k51682634;2016-06-20 19:08;0;0;"Never lands Holland want brexit to";;;;"744939870708207616";https://twitter.com/k51682634/status/744939870708207616
GuardianTrustFX;2016-06-20 18:26;0;0;"RT @tradercollege: Semana decisiva para la libra Esterlina - http://eepurl.com/b6hyL9 # GBPUSD # Brexit # forex";;@tradercollege;# # #;"744929389385748480";https://twitter.com/GuardianTrustFX/status/744929389385748480
BrixtonofJonnie;2016-06-20 18:24;0;0;"@ IainDale Once upon a time a man called Clegg predicted millions of job losses through Brexit. Clegg now an overpaid speaker a la Blair.";;@;;"744929016889614337";https://twitter.com/BrixtonofJonnie/status/744929016889614337
cherbert;2016-06-20 18:17;0;0;"Just about says it all regarding my feelings about both Trump and Brexit, all in a single poster… https://www.instagram.com/p/BG4fkFcK5dV/";;;;"744927265998389248";https://twitter.com/cherbert/status/744927265998389248
CavendishDS;2016-06-20 17:23;0;0;"# brexit # eu # eureferendum2016 # voteleave # vote # inorout @London, United Kingdom https://www.instagram.com/p/BG4ZTlYxCtP/";;@London;# # # # # #;"744913503471996928";https://twitter.com/CavendishDS/status/744913503471996928
dirktherabbit;2016-06-20 17:17;0;0;"Rising prices caused by # Brexit would hit the non-affluent the hardest # voteremainhttps://twitter.com/MSmithsonPB/status/744911561932873728 …";;;# #;"744912163391807488";https://twitter.com/dirktherabbit/status/744912163391807488
GuardianTrustFX;2016-06-20 16:51;0;0;"#@YourDlyAnalysis Forex Pro - Forex Update: Weekly Currency Pair Overview https://youtu.be/j6TIThrO938  via @ YouTube # Brexit # EU # Grexit";;@YourDlyAnalysis @;# # # #;"744905521849733120";https://twitter.com/GuardianTrustFX/status/744905521849733120
DailyBRUM;2016-06-20 16:51;0;0;"EU referendum poll and odds latest - are we heading for Brexit? http://j.mp/28Iy29I # Birminghampic.twitter.com/r0G2Z4mJMN";;;#;"744905456531824641";https://twitter.com/DailyBRUM/status/744905456531824641
